-1.433670725416743341e+00, -1.298333577717320164e+00, 1.000000000000000000e+00
-4.084008044473313448e-01, -1.217543894613682731e+00, 1.000000000000000000e+00
-1.038385936609258930e+00, -6.520161128882201451e-01, 1.000000000000000000e+00
-1.668371068771186350e+00, -5.981563241524618935e-01, 1.000000000000000000e+00
-1.680723718421419877e+00, -2.480676973700326193e-01, 1.000000000000000000e+00
-1.137207133811130033e+00, -9.033617936550923933e-01, 1.000000000000000000e+00
-1.137207133811130033e+00, -4.545302208571062597e-01, 1.000000000000000000e+00
-1.236028331013001136e+00, -7.417824274478174162e-01, 1.000000000000000000e+00
-3.836955051468640687e-01, -7.238291645358979620e-01, 1.000000000000000000e+00
-8.778014911562196376e-01, 4.431329247388660630e-01, 1.000000000000000000e+00
-1.705429017721889373e+00, -3.109041175617507369e-01, 1.000000000000000000e+00
-6.554537974520080468e-01, -7.328057959918576891e-01, 1.000000000000000000e+00
-1.470728674367444144e+00, -1.942079086342742567e-01, 1.000000000000000000e+00
-8.778014911562196376e-01, -8.315487420074147984e-01, 1.000000000000000000e+00
-7.789802939543485349e-01, -1.136754211510045298e+00, 1.000000000000000000e+00
-8.778014911562196376e-01, 7.483383942414965073e-01, 1.000000000000000000e+00
-1.137207133811130033e+00, -2.301144344581131651e-01, 1.000000000000000000e+00
-4.948693519989688094e-01, -8.943851621991326661e-01, 1.000000000000000000e+00
-8.160382429050493380e-01, 1.020209294123966826e-01, 1.000000000000000000e+00
-1.458376024717210617e+00, -5.532731668726632579e-01, 1.000000000000000000e+00
-6.060431988510734946e-01, -5.442965354167035308e-01, 1.000000000000000000e+00
-7.172170457031782353e-01, 1.917872439719935929e-01, 1.000000000000000000e+00
-9.272120897571540787e-01, -5.442965354167035308e-01, 1.000000000000000000e+00
-3.466375561961610452e-01, -5.263432725047840766e-01, 1.000000000000000000e+00
-9.642700387078549928e-01, -9.392683194789313017e-01, 1.000000000000000000e+00
-1.717781667372123122e+00, -8.854085307431729390e-01, 1.000000000000000000e+00
-1.903071412125629358e+00, 1.260006387231201064e+00, 1.000000000000000000e+00
-5.936905492008399676e-01, 8.406766650047721445e-02, 1.000000000000000000e+00
-1.532491922618614444e+00, 3.084834528994702674e-01, 1.000000000000000000e+00
-1.964834660376799658e+00, -1.432983049556716182e+00, 1.000000000000000000e+00
-1.137207133811130033e+00, -8.495020049193342526e-01, 1.000000000000000000e+00
-2.434235347085687895e+00, -7.417824274478174162e-01, 1.000000000000000000e+00
-1.458376024717210617e+00, -7.776889532716563247e-01, 1.000000000000000000e+00
-7.172170457031782353e-01, -6.520161128882201451e-01, 1.000000000000000000e+00
-2.848743079449929660e-01, 9.817308120964495233e-01, 1.000000000000000000e+00
-1.236028331013001136e+00, 9.817308120964495233e-01, 1.000000000000000000e+00
-1.915424061775865328e+00, 5.713777213259782495e-02, 1.000000000000000000e+00
-1.779544915623291201e+00, -2.570443288259925407e-01, 1.000000000000000000e+00
-7.172170457031782353e-01, 1.879393957692421457e+00, 1.000000000000000000e+00
6.099988226155701743e-02, 3.109192467158903739e+00, 1.000000000000000000e+00
-1.396612776466042538e+00, 1.771674380220904732e+00, 1.000000000000000000e+00
-1.149559783461363560e+00, -1.583013828104353204e-01, 1.000000000000000000e+00
-7.048643960529447083e-01, -7.238291645358979620e-01, 1.000000000000000000e+00
-1.495433973667913641e+00, -1.852312771783147238e-01, 1.000000000000000000e+00
-7.789802939543485349e-01, -6.340628499763009129e-01, 1.000000000000000000e+00
-1.186617732412066584e+00, 1.762697748764945116e+00, 1.000000000000000000e+00
-1.737004610928882531e-01, -8.854085307431729390e-01, 2.000000000000000000e+00
-1.489951617924188121e-01, 5.867590280342217524e-01, 2.000000000000000000e+00
-2.354637093440563322e-01, -2.365191097103955600e-02, 2.000000000000000000e+00
-3.713428554966304862e-01, 1.089450389567965916e+00, 2.000000000000000000e+00
-6.060431988510734946e-01, -9.841514767587299373e-01, 2.000000000000000000e+00
-4.948693519989688094e-01, 1.109975608683562154e-01, 2.000000000000000000e+00
-9.272120897571540787e-01, 2.139716269915253211e+00, 2.000000000000000000e+00
-5.813378995506063296e-01, 2.848870154936071764e+00, 2.000000000000000000e+00
6.045164668718470136e-01, 1.125356915391804824e+00, 2.000000000000000000e+00
-1.984057603933554736e-01, 5.598291336663423490e-01, 2.000000000000000000e+00
-8.723191354125074681e-02, 4.251796618269466088e-01, 2.000000000000000000e+00
4.439320214188056668e-01, 2.007638754279535143e-01, 2.000000000000000000e+00
6.415744158225479277e-01, 7.483383942414965073e-01, 2.000000000000000000e+00
7.651009123248861954e-01, 2.346178793402327489e+00, 2.000000000000000000e+00
-9.272120897571540787e-01, 1.385679227614636799e+00, 2.000000000000000000e+00
1.968790284141289648e-01, 1.107403652479885370e+00, 2.000000000000000000e+00
1.086269803230969000e+00, 2.426968476505964922e+00, 2.000000000000000000e+00
-1.613478114426546428e-01, 2.040973323899696990e+00, 2.000000000000000000e+00
3.945214228178712257e-01, 8.111748144332148192e-01, 2.000000000000000000e+00
9.805783121225786214e-02, 1.403632490526556253e+00, 2.000000000000000000e+00
6.168691165220806516e-01, 7.034552369616980938e-01, 2.000000000000000000e+00
-2.601690086445257455e-01, 2.995068214435103737e-01, 2.000000000000000000e+00
1.351157801629586930e-01, -3.916938006653883364e-01, 2.000000000000000000e+00
2.833475759657664850e-01, 8.650346031689728488e-01, 2.000000000000000000e+00
-5.195746512994360300e-01, -9.392683194789313017e-01, 2.000000000000000000e+00
2.092316780643626029e-01, 2.561617948345360940e+00, 2.000000000000000000e+00
1.036859204630032449e+00, 1.601118382557670472e+00, 2.000000000000000000e+00
-6.801590967524774323e-01, 6.226655538580603277e-01, 2.000000000000000000e+00
1.654491687141726342e+00, -5.891796926965021663e-01, 2.000000000000000000e+00
5.921638172216133755e-01, -5.981563241524618935e-01, 2.000000000000000000e+00
-7.913329436045821730e-01, 1.340796070334838275e+00, 2.000000000000000000e+00
8.515694598765237711e-01, 8.291280773451339403e-01, 2.000000000000000000e+00
-1.860531107431218634e-01, 8.381047088010937784e-01, 2.000000000000000000e+00
-5.017396459054770941e-02, 9.996840750083689775e-01, 2.000000000000000000e+00
9.627433067286285118e-01, 3.802965045471477512e-01, 2.000000000000000000e+00
9.009800584774604326e-01, 1.816557537500703923e+00, 2.000000000000000000e+00
5.551058682709103520e-01, 1.224099861407362155e+00, 2.000000000000000000e+00
-2.231110596938227220e-01, 9.278710233606911606e-01, 2.000000000000000000e+00
7.156903137239517543e-01, 2.187171383398729685e-01, 2.000000000000000000e+00
4.933426200197423284e-01, 2.031996692443736485e+00, 2.000000000000000000e+00
-9.889753380083243783e-01, 6.226655538580603277e-01, 2.000000000000000000e+00
-2.848743079449929660e-01, 4.816114067663829212e-02, 2.000000000000000000e+00
1.432143993437516860e+00, 1.558807181481546567e-01, 2.000000000000000000e+00
8.762747591769931566e-01, 2.974542995319508165e+00, 2.000000000000000000e+00
4.933426200197423284e-01, 1.412609121982516314e+00, 2.000000000000000000e+00
3.327581745667009261e-01, 1.744744485853026106e+00, 2.000000000000000000e+00
2.092316780643626029e-01, 2.276937697958325013e-01, 2.000000000000000000e+00
1.395086044486816057e+00, 1.583165119645750574e+00, 2.000000000000000000e+00
